pr_id,n_comments,id,merged
2902945589,4,2902945589,0
2902946216,4,2902946216,0
2903255028,3,2903255028,0
2903765641,3,2903765641,0
2903812633,3,2903812633,0
2903833367,1,2903833367,0
2904018356,3,2904018356,0
2904255373,3,2904255373,1
2904296517,2,2904296517,0
2904472759,6,2904472759,0
2904589458,1,2904589458,1
2904615685,3,2904615685,1
2904657902,3,2904657902,1
2904873173,4,2904873173,1
2904917994,3,2904917994,1
2905015336,1,2905015336,0
2905139501,1,2905139501,0
2905505885,2,2905505885,0
2905665785,3,2905665785,1
2905716327,1,2905716327,0
2905748105,2,2905748105,0
2905777305,6,2905777305,0
2905811550,3,2905811550,1
2905878217,5,2905878217,0
2907924502,3,2907924502,0
2908196066,2,2908196066,1
2908371213,3,2908371213,1
2908524210,1,2908524210,0
2908671322,3,2908671322,0
2908717563,4,2908717563,1
2908921513,4,2908921513,0
2908966541,4,2908966541,0
2908973350,6,2908973350,1
2909013698,1,2909013698,0
2909209524,3,2909209524,0
2909250747,1,2909250747,1
2909437363,5,2909437363,0
2909466588,3,2909466588,0
2909640593,4,2909640593,0
2909659518,3,2909659518,1
2909659644,3,2909659644,0
2909997192,3,2909997192,0
2910029842,2,2910029842,1
2911062935,6,2911062935,1
2911421627,2,2911421627,1
2911658463,2,2911658463,0
2911674517,1,2911674517,0
2911791541,2,2911791541,1
2911866751,2,2911866751,1
2911977885,2,2911977885,0
2912249467,3,2912249467,1
2912451155,6,2912451155,1
2912459770,3,2912459770,1
2912461442,3,2912461442,1
2912794569,2,2912794569,0
2912845580,3,2912845580,0
2912958566,2,2912958566,1
2913378077,3,2913378077,0
2913907959,2,2913907959,1
2913956135,3,2913956135,0
2913988951,3,2913988951,0
2914109730,2,2914109730,1
2914383409,2,2914383409,1
2914472961,2,2914472961,0
2914474920,2,2914474920,0
2914582204,4,2914582204,1
2915084110,2,2915084110,1
2915185703,2,2915185703,1
2915198291,1,2915198291,1
2915434952,2,2915434952,0
2915517113,3,2915517113,0
2915529501,2,2915529501,1
2915568680,2,2915568680,1
2915657286,2,2915657286,0
2915784381,3,2915784381,1
2915901814,4,2915901814,0
2916133951,2,2916133951,1
2916209226,4,2916209226,1
2916249428,2,2916249428,1
2916312401,3,2916312401,0
2916429274,2,2916429274,1
2916506583,1,2916506583,0
2916677326,1,2916677326,1
2916976581,3,2916976581,0
2917148554,1,2917148554,1
2917728795,2,2917728795,0
2917997768,1,2917997768,0
2918003090,2,2918003090,0
2918329879,1,2918329879,0
2918417155,4,2918417155,0
2918419976,3,2918419976,0
2918474942,2,2918474942,1
2918519625,5,2918519625,0
2918530308,2,2918530308,1
2918600215,2,2918600215,0
2918626652,2,2918626652,0
2918683850,2,2918683850,1
2918768296,7,2918768296,1
2918946440,3,2918946440,1
2919292395,3,2919292395,0
2919829243,3,2919829243,0
2920196599,3,2920196599,0
2920251598,2,2920251598,0
2920256357,4,2920256357,1
2920270644,2,2920270644,1
2920281090,3,2920281090,1
2920288921,5,2920288921,0
2920298510,3,2920298510,1
2920341738,4,2920341738,1
2920356295,4,2920356295,1
2920374991,2,2920374991,1
2920388738,3,2920388738,1
2920400760,6,2920400760,1
2920415625,2,2920415625,1
2920429766,4,2920429766,1
2920442892,3,2920442892,1
2920459651,4,2920459651,1
2920489174,4,2920489174,0
2920607824,5,2920607824,1
2920643163,2,2920643163,0
2921449514,2,2921449514,0
2921456807,2,2921456807,0
2921459259,2,2921459259,0
2921483450,4,2921483450,0
2921555969,6,2921555969,0
2921595103,2,2921595103,1
2921828781,3,2921828781,0
2922222268,2,2922222268,1
2922222913,2,2922222913,0
2922352169,5,2922352169,0
2922451912,1,2922451912,0
2922477802,1,2922477802,0
2922559256,2,2922559256,0
2922609367,2,2922609367,0
2922618926,3,2922618926,0
2922621076,1,2922621076,1
2922672896,1,2922672896,0
2922934494,3,2922934494,0
2923007482,2,2923007482,0
2923029150,4,2923029150,0
2923092745,2,2923092745,1
2923118690,1,2923118690,0
2923122007,1,2923122007,0
2923124207,1,2923124207,0
2923130106,4,2923130106,0
2923363324,3,2923363324,0
2923590517,3,2923590517,0
2923641561,2,2923641561,0
2923735518,2,2923735518,0
2924044208,19,2924044208,1
2924941811,1,2924941811,0
2925015353,1,2925015353,0
2925922567,3,2925922567,1
2926005116,3,2926005116,0
2926188053,1,2926188053,0
2926257231,3,2926257231,0
2926341856,2,2926341856,1
2926516546,3,2926516546,0
2926624831,3,2926624831,1
2926812000,2,2926812000,0
2926827370,2,2926827370,0
2927039592,4,2927039592,1
2927176575,1,2927176575,0
2927184629,1,2927184629,1
2927463862,2,2927463862,0
2928053953,2,2928053953,0
2929564397,1,2929564397,1
2929730039,2,2929730039,1
2929829160,2,2929829160,1
2930524489,2,2930524489,1
2930621426,3,2930621426,0
2932553016,3,2932553016,0
2932649410,2,2932649410,1
2932761138,5,2932761138,1
2932771365,5,2932771365,1
2932784145,6,2932784145,1
2932796836,5,2932796836,1
2932805811,5,2932805811,1
2932816275,4,2932816275,1
2932826374,4,2932826374,1
2932838782,3,2932838782,1
2932851977,5,2932851977,1
2932864823,3,2932864823,1
2932913133,2,2932913133,0
2933172410,3,2933172410,1
2933365044,2,2933365044,1
2933428185,1,2933428185,0
2933500744,4,2933500744,0
2933819815,3,2933819815,0
2934358328,3,2934358328,0
2934390555,3,2934390555,0
2934553850,3,2934553850,0
2934595764,3,2934595764,0
2934662154,2,2934662154,1
2935508466,2,2935508466,0
2935662015,1,2935662015,0
2935908267,1,2935908267,1
2936433712,2,2936433712,1
2936521871,3,2936521871,0
2936530524,3,2936530524,0
2936705149,4,2936705149,0
2936982220,2,2936982220,1
2937287527,3,2937287527,0
2937600069,8,2937600069,1
2938063070,4,2938063070,1
2938273452,3,2938273452,0
2939327802,3,2939327802,0
2939602172,2,2939602172,1
2939616751,2,2939616751,1
2939834875,3,2939834875,0
2940130568,1,2940130568,1
2940433129,2,2940433129,0
2941014562,2,2941014562,0
2941327975,3,2941327975,0
2941522531,2,2941522531,1
2941545007,3,2941545007,0
2941637629,7,2941637629,1
2941643405,3,2941643405,1
2941644510,2,2941644510,1
2941651081,2,2941651081,1
2941651609,2,2941651609,0
2942016000,3,2942016000,0
2942029831,5,2942029831,1
2942204313,1,2942204313,0
2942219527,3,2942219527,0
2942242196,2,2942242196,0
2942377866,3,2942377866,0
2942451166,2,2942451166,0
2942942773,4,2942942773,0
2943518678,3,2943518678,0
2944017719,4,2944017719,0
2944465921,3,2944465921,1
2944482200,2,2944482200,1
2944753566,5,2944753566,1
2945014527,2,2945014527,1
2945366407,4,2945366407,1
2946631377,3,2946631377,0
2946639660,3,2946639660,0
2947041637,4,2947041637,1
2947683935,2,2947683935,1
2947809435,3,2947809435,0
2947870333,2,2947870333,1
2947885207,3,2947885207,1
2947941261,3,2947941261,0
2948136626,6,2948136626,0
2948284040,5,2948284040,0
2948843602,3,2948843602,0
2948931707,3,2948931707,0
2949364196,2,2949364196,1
2949502900,2,2949502900,0
2949664347,2,2949664347,0
2950203162,3,2950203162,1
2950236074,3,2950236074,1
2950313797,3,2950313797,0
2950403107,3,2950403107,0
2950426673,2,2950426673,0
2950890865,3,2950890865,1
2950922629,3,2950922629,1
2951004653,2,2951004653,1
2951308650,1,2951308650,0
2951329700,2,2951329700,1
2951345490,6,2951345490,1
2951977419,3,2951977419,0
2952003676,6,2952003676,1
2952049919,4,2952049919,1
2952225174,3,2952225174,0
2952353649,7,2952353649,1
2952650167,7,2952650167,1
2952984765,2,2952984765,1
2953630096,2,2953630096,1
2953827900,2,2953827900,0
2953881496,2,2953881496,1
2954168294,2,2954168294,1
2954259718,2,2954259718,1
2954282664,2,2954282664,1
2954342025,2,2954342025,1
2954462778,2,2954462778,1
2954534559,2,2954534559,0
2954623117,2,2954623117,1
2955783318,5,2955783318,1
2956281115,2,2956281115,1
2956306001,2,2956306001,1
2956373402,2,2956373402,1
2956383897,2,2956383897,1
2956393636,2,2956393636,1
2956510109,2,2956510109,1
2956537526,2,2956537526,1
2956599072,4,2956599072,0
2956675927,2,2956675927,1
2956738171,3,2956738171,0
2956799068,2,2956799068,0
2957323680,2,2957323680,1
2957520309,4,2957520309,0
2957548464,2,2957548464,0
2957552603,2,2957552603,0
2957907293,3,2957907293,0
2957949038,2,2957949038,1
2958368195,3,2958368195,1
2958369170,3,2958369170,1
2958392817,3,2958392817,1
2958405387,3,2958405387,1
2958441612,4,2958441612,1
2958457158,4,2958457158,1
2958477187,3,2958477187,1
2958489417,3,2958489417,1
2958497047,3,2958497047,1
2958506342,3,2958506342,0
2958512815,3,2958512815,1
2958517268,3,2958517268,1
2958863587,3,2958863587,1
2958880151,3,2958880151,1
2958934747,1,2958934747,1
2958947596,2,2958947596,1
2958966680,2,2958966680,1
2958979443,3,2958979443,1
2959025558,3,2959025558,1
2959025892,4,2959025892,0
2959030715,3,2959030715,1
2959052862,2,2959052862,1
2959442086,5,2959442086,1
2959659217,6,2959659217,1
2959767873,8,2959767873,1
2960388156,2,2960388156,0
2960582778,2,2960582778,1
2960585799,3,2960585799,1
2960640963,2,2960640963,1
2960819646,2,2960819646,1
2960857787,3,2960857787,1
2960937494,3,2960937494,1
2960946957,2,2960946957,0
2960957748,3,2960957748,1
2961010664,3,2961010664,1
2961174741,3,2961174741,1
2961185813,3,2961185813,1
2961263653,2,2961263653,1
2961452909,3,2961452909,0
2961539509,3,2961539509,1
2961797507,4,2961797507,1
2961852805,3,2961852805,0
2961862560,3,2961862560,1
2961881737,4,2961881737,1
2961908033,2,2961908033,1
2961944345,4,2961944345,1
2961955451,3,2961955451,0
2961962111,3,2961962111,1
2961966206,4,2961966206,1
2961968410,4,2961968410,1
2962002335,1,2962002335,0
2962004817,2,2962004817,1
2962009293,3,2962009293,1
2962061671,5,2962061671,1
2962064462,4,2962064462,1
2962093016,4,2962093016,1
2962101349,4,2962101349,1
2962105442,4,2962105442,1
2962108659,4,2962108659,1
2962112930,3,2962112930,1
2962145378,4,2962145378,1
2962146340,3,2962146340,1
2962148171,4,2962148171,1
2962160486,3,2962160486,1
2962162121,4,2962162121,1
2962163402,4,2962163402,1
2962171196,3,2962171196,1
2962187647,3,2962187647,0
2962247045,4,2962247045,1
2962281107,4,2962281107,1
2962977807,4,2962977807,1
2963124263,7,2963124263,1
2963607740,2,2963607740,1
2963758372,2,2963758372,1
2964008111,2,2964008111,1
2964227653,3,2964227653,0
2964636369,2,2964636369,1
2964751078,2,2964751078,1
2964834156,3,2964834156,0
2964863960,6,2964863960,1
2964974679,5,2964974679,0
2965816024,8,2965816024,1
2965833400,30,2965833400,1
2966605791,4,2966605791,0
2966974920,1,2966974920,1
2966979762,1,2966979762,1
2967058029,1,2967058029,1
2967113793,2,2967113793,1
2967129400,3,2967129400,0
2967185701,1,2967185701,1
2968159813,9,2968159813,1
2968331280,3,2968331280,0
2968381717,6,2968381717,1
2968834945,4,2968834945,1
2968933490,4,2968933490,0
2969206989,3,2969206989,0
2969250576,6,2969250576,1
2969291264,2,2969291264,1
2969300392,3,2969300392,0
2969912216,1,2969912216,1
2970254623,7,2970254623,0
2970732471,6,2970732471,1
2970771094,2,2970771094,1
2970813905,2,2970813905,1
2970816838,3,2970816838,1
2970817573,3,2970817573,1
2970817625,2,2970817625,1
2970823147,3,2970823147,1
2970823319,3,2970823319,1
2970824623,2,2970824623,1
2970834010,2,2970834010,1
2970843603,2,2970843603,1
2971103872,2,2971103872,1
2971105707,3,2971105707,1
2971108176,3,2971108176,1
2971108706,3,2971108706,1
2971115573,2,2971115573,1
2971117107,3,2971117107,1
2971118506,3,2971118506,1
2971120661,3,2971120661,1
2971122854,5,2971122854,1
2971125606,2,2971125606,0
2971145458,1,2971145458,0
2971152602,4,2971152602,0
2971168971,8,2971168971,1
2971334331,12,2971334331,0
2971334427,3,2971334427,0
2971692797,6,2971692797,1
2971767960,5,2971767960,1
2972042807,8,2972042807,1
2972138069,6,2972138069,1
2972183405,5,2972183405,1
2972319075,4,2972319075,1
2972343163,8,2972343163,1
2972524125,3,2972524125,0
2972584180,4,2972584180,0
2972926523,2,2972926523,1
2972958241,1,2972958241,0
2973011621,3,2973011621,1
2974541133,3,2974541133,0
2975096511,3,2975096511,0
2975299996,1,2975299996,0
2975742972,5,2975742972,1
2975829994,3,2975829994,1
2975836797,2,2975836797,1
2975842137,3,2975842137,1
2975846496,7,2975846496,1
2976012580,5,2976012580,1
2976106239,5,2976106239,1
2976280116,2,2976280116,1
2976395136,3,2976395136,0
2976482194,3,2976482194,0
2977543079,2,2977543079,1
2977963095,19,2977963095,1
2977988551,4,2977988551,1
2978018319,5,2978018319,0
2978029042,3,2978029042,1
2978039395,3,2978039395,0
2978149205,3,2978149205,0
2978179820,4,2978179820,0
2978281013,2,2978281013,0
2978488079,4,2978488079,0
2978702847,2,2978702847,1
2978840535,7,2978840535,1
2978880129,4,2978880129,1
2979146839,6,2979146839,1
2979168546,6,2979168546,1
2979188108,9,2979188108,0
2979615970,7,2979615970,1
2979954710,4,2979954710,1
2980033797,5,2980033797,0
2980157671,1,2980157671,1
2980201922,4,2980201922,1
2980213795,3,2980213795,1
2980647782,4,2980647782,0
2980792619,1,2980792619,0
2980893614,1,2980893614,0
2980964628,2,2980964628,0
2981016143,3,2981016143,1
2981078081,3,2981078081,0
2981136521,2,2981136521,0
2981279448,4,2981279448,0
2981300634,3,2981300634,0
2981410778,2,2981410778,0
2981422543,5,2981422543,1
2981423993,6,2981423993,1
2981607309,3,2981607309,0
2981675508,4,2981675508,1
2981923119,6,2981923119,1
2981924992,2,2981924992,0
2981947537,5,2981947537,1
2982048284,7,2982048284,1
2982065302,5,2982065302,0
2982086607,4,2982086607,1
2982196705,3,2982196705,0
2982204377,1,2982204377,1
2982207439,6,2982207439,1
2982357826,3,2982357826,0
2982382313,2,2982382313,0
2982400275,7,2982400275,1
2982438384,8,2982438384,1
2982545758,4,2982545758,0
2982621538,12,2982621538,1
2982628828,4,2982628828,0
2982748403,5,2982748403,0
2982897511,1,2982897511,1
2982953659,8,2982953659,0
2982974256,2,2982974256,0
2983029274,7,2983029274,0
2983172226,3,2983172226,1
2983611193,1,2983611193,0
2983852413,3,2983852413,1
2984176797,3,2984176797,1
2984396673,4,2984396673,1
2984591304,4,2984591304,1
2984667093,1,2984667093,0
2984873610,7,2984873610,1
2984932879,3,2984932879,0
2985202865,7,2985202865,1
2985317758,2,2985317758,0
2985351959,2,2985351959,1
2985471045,12,2985471045,1
2985600551,6,2985600551,1
2985728809,1,2985728809,1
2985729326,1,2985729326,1
2986070957,4,2986070957,1
2986072834,1,2986072834,1
2986128109,2,2986128109,0
2986223409,2,2986223409,0
2986228055,2,2986228055,0
2986248806,1,2986248806,0
2986414714,1,2986414714,1
2986431376,2,2986431376,1
2986927400,2,2986927400,0
2986941892,21,2986941892,0
2987874652,2,2987874652,0
2987950137,5,2987950137,1
2988023874,1,2988023874,1
2988304968,3,2988304968,0
2988314481,16,2988314481,1
2988481873,2,2988481873,0
2988714139,5,2988714139,1
2988779041,8,2988779041,1
2988982716,2,2988982716,1
2989023598,2,2989023598,1
2989093783,1,2989093783,1
2989257623,3,2989257623,0
2989346669,1,2989346669,1
2989346716,2,2989346716,0
2989362059,2,2989362059,0
2989398334,1,2989398334,0
2989490334,1,2989490334,1
2989501310,4,2989501310,1
2989566459,1,2989566459,0
2989648978,7,2989648978,1
2989653556,2,2989653556,1
2989673112,2,2989673112,1
2989680524,5,2989680524,0
2989710500,2,2989710500,1
2989710890,4,2989710890,0
2989721425,6,2989721425,1
2989722968,3,2989722968,1
2989761342,2,2989761342,1
2989797052,10,2989797052,1
2989804216,2,2989804216,1
2989842628,4,2989842628,1
2989939735,5,2989939735,0
2990000825,1,2990000825,0
2990028090,5,2990028090,0
2990028437,1,2990028437,1
2990048496,2,2990048496,0
2990080867,2,2990080867,0
2990093713,4,2990093713,1
2990115371,3,2990115371,1
2990261228,1,2990261228,1
2990501630,2,2990501630,1
2990679795,1,2990679795,1
2990759837,1,2990759837,1
2991070962,3,2991070962,0
2991309203,2,2991309203,0
2991382588,1,2991382588,1
2991406336,1,2991406336,1
2991460590,3,2991460590,0
2991480772,3,2991480772,1
2991791185,5,2991791185,1
2991810051,4,2991810051,1
2992072550,2,2992072550,0
2992456386,2,2992456386,0
2992901385,4,2992901385,1
2993005111,3,2993005111,0
2993205545,8,2993205545,0
2993308860,2,2993308860,1
2993437629,3,2993437629,1
2993612034,2,2993612034,0
2993889791,1,2993889791,0
2993949800,1,2993949800,0
2993960739,1,2993960739,1
2994031267,2,2994031267,1
2994099200,7,2994099200,0
2994186364,2,2994186364,1
2994345609,4,2994345609,1
2994371856,2,2994371856,0
2994431385,2,2994431385,0
2994615603,4,2994615603,0
2994651567,3,2994651567,1
2994659995,4,2994659995,0
2994665100,2,2994665100,0
2994679953,1,2994679953,1
2994704169,3,2994704169,1
2994933163,7,2994933163,1
2995689340,3,2995689340,0
2996134520,2,2996134520,1
2996628427,4,2996628427,0
2996701782,2,2996701782,1
2997203967,4,2997203967,0
2997233334,4,2997233334,0
2997354447,3,2997354447,0
2997592875,1,2997592875,1
2997597213,3,2997597213,1
2997601557,2,2997601557,0
2997640296,3,2997640296,1
2997664159,2,2997664159,1
2997700561,2,2997700561,1
2998444772,1,2998444772,0
2999270179,4,2999270179,1
2999274935,4,2999274935,1
2999367490,5,2999367490,1
2999436533,1,2999436533,0
2999563616,7,2999563616,1
2999859413,1,2999859413,1
2999884701,2,2999884701,0
3000024792,2,3000024792,0
3000083193,4,3000083193,1
3000185612,2,3000185612,1
3000310264,3,3000310264,1
3000347335,2,3000347335,0
3000402217,5,3000402217,0
3000699251,4,3000699251,0
3000808244,3,3000808244,1
3001400146,6,3001400146,0
3001645389,2,3001645389,0
3001680008,4,3001680008,1
3002545803,1,3002545803,1
3002994401,3,3002994401,0
3003074857,2,3003074857,0
3003206654,2,3003206654,0
3003263199,2,3003263199,0
3003288666,2,3003288666,0
3003405888,1,3003405888,1
3003414156,5,3003414156,0
3003452544,3,3003452544,1
3003456559,3,3003456559,1
3003471403,3,3003471403,1
3003577590,2,3003577590,1
3003865817,1,3003865817,0
3004184100,4,3004184100,1
3004240805,1,3004240805,0
3004429789,1,3004429789,0
3004572778,1,3004572778,0
3004834447,3,3004834447,1
3004932367,6,3004932367,0
3004992429,2,3004992429,1
3005079618,1,3005079618,1
3005079959,2,3005079959,1
3005608336,4,3005608336,0
3005824664,4,3005824664,0
3005858973,4,3005858973,0
3005889757,3,3005889757,1
3005925875,4,3005925875,0
3006036358,4,3006036358,0
3006268507,1,3006268507,1
3006445782,2,3006445782,0
3006507938,2,3006507938,0
3006534682,2,3006534682,0
3006544045,2,3006544045,0
3006546708,2,3006546708,0
3006562482,2,3006562482,0
3006578717,1,3006578717,1
3006639000,2,3006639000,1
3006639682,1,3006639682,0
3006698250,1,3006698250,0
3007054361,2,3007054361,0
3007108786,5,3007108786,0
3007111198,5,3007111198,0
3007211626,2,3007211626,1
3007216622,2,3007216622,1
3007551438,4,3007551438,1
3007834112,6,3007834112,1
3007942498,3,3007942498,0
3008698964,3,3008698964,0
3009753036,4,3009753036,1
3009769484,2,3009769484,0
3009773177,3,3009773177,1
3009908382,2,3009908382,1
3010053302,6,3010053302,1
3010545410,9,3010545410,1
3010574329,2,3010574329,1
3010772645,2,3010772645,0
3011241770,2,3011241770,0
3011324882,6,3011324882,1
3011464215,1,3011464215,1
3011507747,2,3011507747,0
3011585250,2,3011585250,0
3011870485,3,3011870485,1
3011875719,1,3011875719,0
3011898413,2,3011898413,0
3011907232,3,3011907232,0
3011916834,1,3011916834,1
3011968538,3,3011968538,0
3012238324,3,3012238324,1
3012243586,3,3012243586,1
3012249229,3,3012249229,1
3012267557,3,3012267557,1
3012296797,3,3012296797,0
3012638156,4,3012638156,0
3012737338,3,3012737338,0
3013396460,3,3013396460,1
3013411229,1,3013411229,0
3013465434,2,3013465434,1
3013519880,3,3013519880,0
3013552792,5,3013552792,0
3013620267,1,3013620267,0
3013750996,10,3013750996,1
3013755044,3,3013755044,0
3013775126,11,3013775126,1
3013906937,12,3013906937,1
3014371312,4,3014371312,0
3014568993,2,3014568993,1
3015103993,3,3015103993,0
3015345158,1,3015345158,0
3015346302,2,3015346302,0
3015369730,4,3015369730,1
3015422115,2,3015422115,0
3015520806,2,3015520806,1
3015640821,4,3015640821,0
3015645325,3,3015645325,0
3015729947,4,3015729947,1
